image_path,labels
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0899_1.jpg,"[165, 166, 167, 168]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0906_1.jpg,"[72, 74, 117]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0907_1.jpg,"[165, 166, 168, 171, 173]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0912_1.jpg,"[149, 150, 215, 223]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0913_1.jpg,"[73, 111, 165, 167, 169, 171, 173, 179, 224]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0914_1.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0915_1.jpg,"[143, 236, 239]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0917_1.jpg,"[121, 152, 174, 259]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0926_1.jpg,"[165, 166, 174]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0933_1.jpg,[234]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0934_1.jpg,[234]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0936_1.jpg,[74]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0937_2.jpg,"[73, 120]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0939_1.jpg,"[73, 102, 171]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0940_1.jpg,"[166, 174, 200, 201]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0951_1.jpg,[128]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0952_1.jpg,"[118, 119, 124]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0956_1.jpg,"[128, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0959_1.jpg,"[128, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0960_1.jpg,"[99, 119, 120]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0965_1.jpg,[125]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0967_1.jpg,[156]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0968_1.jpg,"[167, 173, 188, 219]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0969_1.jpg,"[122, 124, 226, 233]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0970_2.jpg,[122]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0978_1.jpg,"[72, 105, 122, 233, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0980_1.jpg,"[100, 106, 131]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0980_2.jpg,"[99, 128]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0982_1.jpg,[128]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0982_2.jpg,"[117, 243, 259]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0983_2.jpg,[128]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0984_1.jpg,"[118, 165, 166, 171, 173, 179]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0989_1.jpg,"[222, 224]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0991_1.jpg,[118]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0993_1.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0994_1.jpg,[234]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0995_1.jpg,"[111, 122, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0996_1.jpg,"[119, 122, 226, 233, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0997_1.jpg,"[170, 173]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0998_1.jpg,"[72, 99]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-0999_1.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1002_2.jpg,"[90, 241]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1005_1.jpg,[122]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1011_1.jpg,"[73, 112, 118, 124]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1012_1.jpg,"[105, 122]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1015_1.jpg,"[98, 120, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1018_1.jpg,"[149, 150, 166, 175, 176]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1019_1.jpg,"[73, 112, 118, 124]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1020_1.jpg,"[128, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1021_1.jpg,"[73, 124, 165, 166, 174, 224]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1026_1.jpg,"[111, 122, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1027_1.jpg,"[127, 130, 214, 215]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1028_1.jpg,[119]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1030_1.jpg,"[118, 124, 171]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1031_1.jpg,"[72, 233]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1032_1.jpg,"[73, 98, 173, 226]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1034_1.jpg,"[73, 120]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1035_1.jpg,"[122, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1039_1.jpg,"[101, 117, 127, 130, 166, 167, 214, 215]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1040_1.jpg,"[74, 234, 237]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1041_1.jpg,"[117, 124, 127, 130, 167, 214]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1042_1.jpg,"[165, 166, 173, 174, 241]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1043_1.jpg,"[127, 166, 168, 174, 214, 233]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1044_1.jpg,"[98, 126, 166, 167, 179]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1046_1.jpg,[]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1047_1.jpg,"[73, 118, 124, 171]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1051_1.jpg,"[73, 74, 236, 239]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1054_1.jpg,[128]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1056_1.jpg,[128]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1059_1.jpg,"[72, 90, 98, 99]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1060_1.jpg,[124]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1064_1.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1065_1.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1070_1.jpg,"[72, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1087_1.jpg,"[72, 166, 169, 219, 226]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1089_1.jpg,"[127, 128, 150, 155, 156]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1090_1.jpg,[125]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1091_1.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1092_1.jpg,[119]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1094_1.jpg,"[73, 118, 124, 171]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1095_1.jpg,"[71, 153, 166, 223, 249]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1096_1.jpg,"[127, 158, 166, 168, 214, 215]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1097_1.jpg,"[73, 99, 120, 124, 165, 166, 174, 256]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1098_1.jpg,"[168, 224]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1101_1.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1102_1.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1105_1.jpg,"[168, 224]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1106_1.jpg,"[122, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1108_1.jpg,"[122, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1110_1.jpg,"[71, 124]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1115_1.jpg,"[4, 149]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1116_1.jpg,"[168, 224]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1118_1.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1121_1.jpg,"[119, 165, 166]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1125_1.jpg,"[124, 233, 234, 241, 259]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1126_1.jpg,"[98, 100, 149]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1130_1.jpg,"[78, 119]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1131_1.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1132_1.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1135_1.jpg,"[105, 171, 205]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1137_1.jpg,"[99, 101, 152]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1138_1.jpg,"[173, 179, 208, 226, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1139_1.jpg,"[73, 112, 118, 124]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1141_2.jpg,[128]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1147_1.jpg,"[74, 236]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1148_1.jpg,"[73, 120]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1153_1.jpg,"[119, 125, 128]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1157_1.jpg,"[128, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1159_1.jpg,"[118, 248]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1160_1.jpg,"[122, 124, 166, 173, 174, 224]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1161_1.jpg,"[73, 166, 224]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1163_1.jpg,"[98, 99, 125]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1165_1.jpg,"[166, 174, 224]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1169_1.jpg,"[73, 118, 124, 171]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1172_1.jpg,[128]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1173_1.jpg,"[132, 166]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1173_2.jpg,"[117, 171, 224]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1173_3.jpg,"[153, 166, 171, 174, 185]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1176_1.jpg,"[166, 174, 241, 259]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1180_1.jpg,"[165, 166, 224]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1183_1.jpg,"[72, 84, 166]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1187_2.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1188_1.jpg,"[72, 110]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1190_1.jpg,"[72, 102, 233]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1191_1.jpg,"[72, 102, 233]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1193_1.jpg,"[73, 119, 171]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1195_1.jpg,"[166, 168, 174]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1196_1.jpg,[72]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1198_1.jpg,"[99, 117, 239]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1199_1.jpg,"[128, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1201_1.jpg,"[98, 99, 120, 226]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1209_1.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1211_1.jpg,"[122, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1213_1.jpg,"[73, 118, 124, 171]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1215_1.jpg,"[72, 102, 233, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1216_1.jpg,"[72, 102, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1217_1.jpg,[]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1218_1.jpg,"[150, 168, 169, 223]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1221_1.jpg,"[118, 132, 149, 150]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1224_1.jpg,[158]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1225_1.jpg,"[73, 112, 118, 124, 170]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1230_2.jpg,[128]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1231_1.jpg,[73]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1232_1.jpg,"[128, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1235_1.jpg,"[74, 143, 197]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1237_1.jpg,"[98, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1243_2.jpg,"[101, 117, 127]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1244_1.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1249_1.jpg,"[111, 122]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1250_1.jpg,"[73, 98, 117, 234, 239]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1252_1.jpg,"[72, 119, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1253_1.jpg,[226]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1258_1.jpg,[234]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1259_1.jpg,"[73, 171, 185]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1261_1.jpg,"[119, 125]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1262_1.jpg,"[150, 166, 210, 226]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1265_1.jpg,"[71, 72, 131, 233, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1267_1.jpg,"[122, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1269_1.jpg,"[72, 110, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1271_1.jpg,"[73, 173, 233]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1274_1.jpg,"[73, 90, 165, 226, 246, 257]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1276_1.jpg,"[117, 157, 188, 219, 226]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1277_1.jpg,"[105, 125, 128, 210]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1278_1.jpg,"[72, 73, 98, 105, 136, 166]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1280_1.jpg,"[130, 166, 167, 214]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1281_1.jpg,"[117, 124, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1287_1.jpg,"[71, 73, 74, 236]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1291_1.jpg,"[71, 73, 74, 236]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1292_2.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1297_1.jpg,"[122, 233, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1298_1.jpg,"[124, 165, 166, 171, 174]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1300_1.jpg,[95]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1301_1.jpg,[98]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1302_1.jpg,[98]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1305_1.jpg,"[72, 102, 131, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1310_2.jpg,"[102, 119, 128]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1311_1.jpg,[128]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1312_1.jpg,"[72, 233, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1313_1.jpg,[128]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1314_1.jpg,"[90, 118, 161, 181, 218, 226, 239]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1317_1.jpg,"[72, 226, 233]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1322_1.jpg,[128]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1327_1.jpg,"[71, 124, 165, 166, 174, 224]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1329_1.jpg,"[118, 226]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1331_1.jpg,[118]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1332_1.jpg,"[125, 148]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1334_1.jpg,"[122, 233, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1335_1.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1342_1.jpg,"[99, 128]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1343_1.jpg,[122]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1344_1.jpg,"[102, 105, 165, 171, 174, 259]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1345_1.jpg,"[124, 236]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1346_1.jpg,"[95, 166]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1347_1.jpg,"[124, 236]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1349_1.jpg,"[117, 124, 236]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1352_1.jpg,"[165, 226]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1355_1.jpg,"[73, 120, 167, 173, 226]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1357_1.jpg,"[165, 226, 252]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1359_1.jpg,"[72, 90, 226]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1360_1.jpg,[158]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1361_1.jpg,"[165, 167, 168, 173]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1362_1.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1364_1.jpg,"[73, 118, 124, 171]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1365_1.jpg,"[73, 118, 124, 171]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1368_1.jpg,[]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1370_1.jpg,"[122, 233, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1371_1.jpg,"[122, 233, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1374_1.jpg,[128]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1375_1.jpg,"[99, 125, 127, 171, 226]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1376_1.jpg,"[72, 102, 131, 233, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1377_1.jpg,"[72, 102, 131, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1378_1.jpg,"[150, 152, 165, 166, 168, 210, 223, 224]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1382_1.jpg,"[73, 120]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1386_1.jpg,[88]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1387_1.jpg,"[171, 223]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1387_2.jpg,"[154, 155, 166, 212, 226]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1389_1.jpg,"[72, 102, 131, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1390_1.jpg,"[166, 174, 224]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1393_1.jpg,"[166, 167, 169]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1394_1.jpg,"[101, 118, 127, 152, 166, 167, 215]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-09-1400_1.jpg,"[120, 236, 239]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0001_1.jpg,"[124, 166, 174]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0002_1.jpg,[128]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0003_1.jpg,[128]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0004_1.jpg,"[73, 117, 120, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0005_1.jpg,"[119, 143, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0007_1.jpg,"[122, 233, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0008_1.jpg,"[73, 171]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0009_1.jpg,"[73, 171]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0010_1.jpg,"[73, 118, 171]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0011_1.jpg,"[122, 226, 233]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0012_1.jpg,"[78, 122, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0013_1.jpg,[166]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0014_1.jpg,"[150, 152, 168, 171, 173, 195, 210]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0018_1.jpg,"[117, 120, 173, 233, 236, 237, 256]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0019_1.jpg,"[72, 102, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0020_1.jpg,"[72, 102, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0021_1.jpg,"[72, 102, 131, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0022_1.jpg,"[72, 102, 234]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0025_1.jpg,"[127, 130, 167, 214, 215]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0026_1.jpg,"[166, 171, 233, 236, 239]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0028_1.jpg,"[166, 257, 259]"
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0029_1.jpg,[128]
/home/piai/바탕화면/NEW_DATA_형섭/crime_data_29390/5901-10-0030_1.jpg,"[117, 124, 166, 167, 168, 171]"
